Initializing camera...
Camera initialized
Attempting to start camera capture feed...
Camera capture started successfully
Marker A1: [349, 192], 2017-06-27 19:34:22.195293
Marker A6: [318, 415], 2017-06-27 19:34:22.228290
Marker A5: [580, 418], 2017-06-27 19:34:22.228539
Marker A4: [103, 341], 2017-06-27 19:34:22.228663
Marker A3: [402, 325], 2017-06-27 19:34:22.228762
Marker A2: [257, 283], 2017-06-27 19:34:22.228859
Marker A1: [349, 191], 2017-06-27 19:34:22.228954
Marker A6: [316, 415], 2017-06-27 19:34:22.259296
Marker A5: [577, 418], 2017-06-27 19:34:22.259491
Marker A4: [100, 341], 2017-06-27 19:34:22.259609
Marker A3: [399, 325], 2017-06-27 19:34:22.259706
Marker A2: [255, 283], 2017-06-27 19:34:22.259801
Marker A1: [346, 191], 2017-06-27 19:34:22.259896
Marker A6: [324, 416], 2017-06-27 19:34:22.289904
Marker A5: [586, 419], 2017-06-27 19:34:22.290263
Marker A4: [109, 342], 2017-06-27 19:34:22.290386
Marker A3: [408, 326], 2017-06-27 19:34:22.290493
Marker A2: [263, 284], 2017-06-27 19:34:22.290587
Marker A1: [354, 192], 2017-06-27 19:34:22.290683
Marker A6: [328, 421], 2017-06-27 19:34:22.319074
Marker A5: [590, 423], 2017-06-27 19:34:22.319272
Marker A4: [112, 347], 2017-06-27 19:34:22.319394
Marker A3: [412, 330], 2017-06-27 19:34:22.319492
Marker A2: [268, 289], 2017-06-27 19:34:22.319589
Marker A1: [359, 196], 2017-06-27 19:34:22.319684
Marker A6: [314, 428], 2017-06-27 19:34:22.350943
Marker A5: [575, 431], 2017-06-27 19:34:22.351174
Marker A4: [98, 354], 2017-06-27 19:34:22.351292
Marker A3: [397, 338], 2017-06-27 19:34:22.351389
Marker A2: [253, 296], 2017-06-27 19:34:22.351493
Marker A1: [344, 204], 2017-06-27 19:34:22.351589
Marker A6: [314, 430], 2017-06-27 19:34:22.380620
Marker A5: [575, 433], 2017-06-27 19:34:22.380815
Marker A4: [97, 356], 2017-06-27 19:34:22.380935
Marker A3: [396, 340], 2017-06-27 19:34:22.381032
Marker A2: [252, 298], 2017-06-27 19:34:22.381128
Marker A1: [343, 206], 2017-06-27 19:34:22.381223
Marker A6: [322, 430], 2017-06-27 19:34:22.412259
Marker A5: [584, 433], 2017-06-27 19:34:22.412454
Marker A4: [106, 356], 2017-06-27 19:34:22.412571
Marker A3: [405, 340], 2017-06-27 19:34:22.412667
Marker A2: [261, 299], 2017-06-27 19:34:22.412768
Marker A1: [352, 206], 2017-06-27 19:34:22.412867
Marker A6: [319, 432], 2017-06-27 19:34:22.449387
Marker A5: [581, 434], 2017-06-27 19:34:22.449573
Marker A4: [103, 358], 2017-06-27 19:34:22.449688
Marker A3: [402, 341], 2017-06-27 19:34:22.449786
Marker A2: [258, 300], 2017-06-27 19:34:22.449881
Marker A1: [349, 207], 2017-06-27 19:34:22.449976
Marker A6: [317, 432], 2017-06-27 19:34:22.483397
Marker A5: [579, 434], 2017-06-27 19:34:22.483589
Marker A4: [101, 357], 2017-06-27 19:34:22.483707
Marker A3: [400, 341], 2017-06-27 19:34:22.483803
Marker A2: [256, 300], 2017-06-27 19:34:22.483898
Marker A1: [347, 207], 2017-06-27 19:34:22.483993
Marker A6: [323, 426], 2017-06-27 19:34:22.516745
Marker A5: [585, 428], 2017-06-27 19:34:22.516945
Marker A4: [107, 351], 2017-06-27 19:34:22.517067
Marker A3: [406, 335], 2017-06-27 19:34:22.517162
Marker A2: [261, 294], 2017-06-27 19:34:22.517257
Marker A1: [352, 201], 2017-06-27 19:34:22.517351
Marker A6: [326, 424], 2017-06-27 19:34:22.549881
Marker A5: [588, 427], 2017-06-27 19:34:22.550068
Marker A4: [109, 350], 2017-06-27 19:34:22.550183
Marker A3: [409, 334], 2017-06-27 19:34:22.550288
Marker A2: [265, 292], 2017-06-27 19:34:22.550383
Marker A1: [356, 200], 2017-06-27 19:34:22.550479
Marker A6: [323, 427], 2017-06-27 19:34:22.582004
Marker A5: [585, 430], 2017-06-27 19:34:22.582307
Marker A4: [107, 353], 2017-06-27 19:34:22.582435
Marker A3: [406, 337], 2017-06-27 19:34:22.582533
Marker A2: [262, 296], 2017-06-27 19:34:22.582628
Marker A1: [353, 203], 2017-06-27 19:34:22.582730
Marker A6: [316, 432], 2017-06-27 19:34:22.614130
Marker A5: [578, 434], 2017-06-27 19:34:22.614335
Marker A4: [99, 358], 2017-06-27 19:34:22.614458
Marker A3: [399, 342], 2017-06-27 19:34:22.614568
Marker A2: [254, 301], 2017-06-27 19:34:22.614665
Marker A1: [345, 208], 2017-06-27 19:34:22.614768
Marker A6: [319, 437], 2017-06-27 19:34:22.643494
Marker A5: [581, 439], 2017-06-27 19:34:22.643695
Marker A4: [103, 363], 2017-06-27 19:34:22.643812
Marker A3: [402, 346], 2017-06-27 19:34:22.643913
Marker A2: [258, 305], 2017-06-27 19:34:22.644009
Marker A1: [348, 213], 2017-06-27 19:34:22.644104
Marker A6: [318, 439], 2017-06-27 19:34:22.673842
Marker A5: [581, 442], 2017-06-27 19:34:22.674041
Marker A4: [102, 365], 2017-06-27 19:34:22.674166
Marker A3: [402, 349], 2017-06-27 19:34:22.674263
Marker A2: [257, 307], 2017-06-27 19:34:22.674360
Marker A1: [348, 215], 2017-06-27 19:34:22.674466
Marker A6: [317, 439], 2017-06-27 19:34:22.702485
Marker A5: [579, 442], 2017-06-27 19:34:22.702714
Marker A4: [101, 364], 2017-06-27 19:34:22.702836
Marker A3: [400, 348], 2017-06-27 19:34:22.702935
Marker A2: [256, 307], 2017-06-27 19:34:22.703030
Marker A1: [347, 215], 2017-06-27 19:34:22.703126
Marker A6: [317, 439], 2017-06-27 19:34:22.739493
Marker A5: [580, 441], 2017-06-27 19:34:22.739691
Marker A4: [101, 364], 2017-06-27 19:34:22.739809
Marker A3: [401, 348], 2017-06-27 19:34:22.739908
Marker A2: [256, 307], 2017-06-27 19:34:22.740006
Marker A1: [347, 214], 2017-06-27 19:34:22.740101
Marker A6: [319, 440], 2017-06-27 19:34:22.769018
Marker A5: [582, 443], 2017-06-27 19:34:22.769237
Marker A4: [103, 365], 2017-06-27 19:34:22.769363
Marker A3: [403, 349], 2017-06-27 19:34:22.769459
Marker A2: [258, 308], 2017-06-27 19:34:22.769559
Marker A1: [349, 215], 2017-06-27 19:34:22.769658
Marker A6: [320, 440], 2017-06-27 19:34:22.800807
Marker A5: [583, 443], 2017-06-27 19:34:22.801060
Marker A4: [105, 365], 2017-06-27 19:34:22.801190
Marker A3: [404, 349], 2017-06-27 19:34:22.801290
Marker A2: [259, 308], 2017-06-27 19:34:22.801383
Marker A1: [351, 215], 2017-06-27 19:34:22.801480
Marker A6: [319, 436], 2017-06-27 19:34:22.832637
Marker A5: [581, 440], 2017-06-27 19:34:22.832831
Marker A4: [103, 361], 2017-06-27 19:34:22.832949
Marker A3: [402, 346], 2017-06-27 19:34:22.833048
Marker A2: [258, 304], 2017-06-27 19:34:22.833144
Marker A1: [349, 212], 2017-06-27 19:34:22.833238
Marker A6: [316, 436], 2017-06-27 19:34:22.863283
Marker A5: [578, 440], 2017-06-27 19:34:22.863492
Marker A4: [100, 361], 2017-06-27 19:34:22.863611
Marker A3: [399, 346], 2017-06-27 19:34:22.863711
Marker A2: [255, 304], 2017-06-27 19:34:22.863807
Marker A1: [347, 212], 2017-06-27 19:34:22.863903
Marker A6: [318, 439], 2017-06-27 19:34:22.892508
Marker A5: [580, 443], 2017-06-27 19:34:22.892709
Marker A4: [102, 363], 2017-06-27 19:34:22.892827
Marker A3: [401, 348], 2017-06-27 19:34:22.892924
Marker A2: [257, 306], 2017-06-27 19:34:22.893021
Marker A1: [348, 214], 2017-06-27 19:34:22.893118
Marker A6: [321, 436], 2017-06-27 19:34:22.923567
Marker A5: [584, 440], 2017-06-27 19:34:22.923760
Marker A4: [106, 361], 2017-06-27 19:34:22.923882
Marker A3: [405, 346], 2017-06-27 19:34:22.923982
Marker A2: [261, 304], 2017-06-27 19:34:22.924077
Marker A1: [352, 212], 2017-06-27 19:34:22.924173
Marker A6: [322, 435], 2017-06-27 19:34:22.954469
Marker A5: [585, 439], 2017-06-27 19:34:22.954663
Marker A4: [107, 360], 2017-06-27 19:34:22.954782
Marker A3: [406, 345], 2017-06-27 19:34:22.954886
Marker A2: [262, 303], 2017-06-27 19:34:22.954983
Marker A1: [353, 211], 2017-06-27 19:34:22.955078
Marker A6: [319, 438], 2017-06-27 19:34:22.986239
Marker A5: [582, 442], 2017-06-27 19:34:22.986440
Marker A4: [103, 362], 2017-06-27 19:34:22.986562
Marker A3: [403, 348], 2017-06-27 19:34:22.986670
Marker A2: [259, 306], 2017-06-27 19:34:22.986765
Marker A1: [350, 213], 2017-06-27 19:34:22.986865
Marker A6: [316, 440], 2017-06-27 19:34:23.030254
Marker A5: [578, 444], 2017-06-27 19:34:23.030450
Marker A4: [100, 365], 2017-06-27 19:34:23.030573
Marker A3: [399, 350], 2017-06-27 19:34:23.030671
Marker A2: [255, 308], 2017-06-27 19:34:23.030770
Marker A1: [347, 216], 2017-06-27 19:34:23.030869
Marker A6: [316, 438], 2017-06-27 19:34:23.066814
Marker A5: [578, 442], 2017-06-27 19:34:23.067176
Marker A4: [99, 364], 2017-06-27 19:34:23.067399
Marker A3: [399, 348], 2017-06-27 19:34:23.067578
Marker A2: [255, 306], 2017-06-27 19:34:23.067678
Marker A1: [346, 214], 2017-06-27 19:34:23.067776
Marker A6: [317, 439], 2017-06-27 19:34:23.111214
Marker A5: [580, 442], 2017-06-27 19:34:23.111413
Marker A4: [101, 364], 2017-06-27 19:34:23.111538
Marker A3: [401, 348], 2017-06-27 19:34:23.111636
Marker A2: [256, 306], 2017-06-27 19:34:23.111730
Marker A1: [348, 214], 2017-06-27 19:34:23.111827
Marker A6: [317, 439], 2017-06-27 19:34:23.147984
Marker A5: [579, 442], 2017-06-27 19:34:23.148176
Marker A4: [101, 364], 2017-06-27 19:34:23.148298
Marker A3: [400, 348], 2017-06-27 19:34:23.148394
Marker A2: [256, 307], 2017-06-27 19:34:23.148491
Marker A1: [347, 214], 2017-06-27 19:34:23.148587
Marker A6: [316, 439], 2017-06-27 19:34:23.183544
Marker A5: [578, 442], 2017-06-27 19:34:23.183744
Marker A4: [100, 364], 2017-06-27 19:34:23.183861
Marker A3: [399, 349], 2017-06-27 19:34:23.183964
Marker A2: [255, 307], 2017-06-27 19:34:23.184062
Marker A1: [346, 215], 2017-06-27 19:34:23.184157
Marker A6: [313, 439], 2017-06-27 19:34:23.216804
Marker A5: [575, 441], 2017-06-27 19:34:23.217002
Marker A4: [97, 364], 2017-06-27 19:34:23.217120
Marker A3: [396, 348], 2017-06-27 19:34:23.217218
Marker A2: [252, 307], 2017-06-27 19:34:23.217312
Marker A1: [343, 214], 2017-06-27 19:34:23.217409
Marker A6: [314, 437], 2017-06-27 19:34:23.249750
Marker A5: [576, 440], 2017-06-27 19:34:23.249949
Marker A4: [97, 363], 2017-06-27 19:34:23.250068
Marker A3: [397, 346], 2017-06-27 19:34:23.250165
Marker A2: [252, 305], 2017-06-27 19:34:23.250260
Marker A1: [343, 213], 2017-06-27 19:34:23.250357
Marker A6: [317, 435], 2017-06-27 19:34:23.281523
Marker A5: [579, 437], 2017-06-27 19:34:23.281713
Marker A4: [100, 360], 2017-06-27 19:34:23.281834
Marker A3: [400, 344], 2017-06-27 19:34:23.281939
Marker A2: [255, 303], 2017-06-27 19:34:23.282039
Marker A1: [346, 210], 2017-06-27 19:34:23.282142
Marker A6: [315, 436], 2017-06-27 19:34:23.325576
Marker A5: [577, 438], 2017-06-27 19:34:23.325771
Marker A4: [99, 361], 2017-06-27 19:34:23.325891
Marker A3: [398, 345], 2017-06-27 19:34:23.325987
Marker A2: [254, 304], 2017-06-27 19:34:23.326085
Marker A1: [345, 211], 2017-06-27 19:34:23.326182
Marker A6: [318, 434], 2017-06-27 19:34:23.358970
Marker A5: [580, 437], 2017-06-27 19:34:23.359156
Marker A4: [102, 360], 2017-06-27 19:34:23.359271
Marker A3: [401, 344], 2017-06-27 19:34:23.359370
Marker A2: [257, 302], 2017-06-27 19:34:23.359468
Marker A1: [348, 210], 2017-06-27 19:34:23.359566
Marker A6: [321, 431], 2017-06-27 19:34:23.390458
Marker A5: [583, 434], 2017-06-27 19:34:23.390654
Marker A4: [105, 356], 2017-06-27 19:34:23.390779
Marker A3: [404, 340], 2017-06-27 19:34:23.390878
Marker A2: [260, 299], 2017-06-27 19:34:23.390975
Marker A1: [351, 207], 2017-06-27 19:34:23.391069
Marker A6: [322, 430], 2017-06-27 19:34:23.423326
Marker A5: [585, 434], 2017-06-27 19:34:23.423529
Marker A4: [106, 355], 2017-06-27 19:34:23.423652
Marker A3: [406, 340], 2017-06-27 19:34:23.423755
Marker A2: [262, 298], 2017-06-27 19:34:23.423853
Marker A1: [353, 206], 2017-06-27 19:34:23.423947
Marker A6: [324, 429], 2017-06-27 19:34:23.455943
Marker A5: [586, 433], 2017-06-27 19:34:23.456144
Marker A4: [107, 354], 2017-06-27 19:34:23.456266
Marker A3: [407, 339], 2017-06-27 19:34:23.456366
Marker A2: [263, 297], 2017-06-27 19:34:23.456463
Marker A1: [354, 205], 2017-06-27 19:34:23.456558
Marker A6: [325, 428], 2017-06-27 19:34:23.493399
Marker A5: [587, 432], 2017-06-27 19:34:23.493604
Marker A4: [109, 353], 2017-06-27 19:34:23.493727
Marker A3: [409, 338], 2017-06-27 19:34:23.493824
Marker A2: [264, 296], 2017-06-27 19:34:23.493921
Marker A1: [356, 204], 2017-06-27 19:34:23.494027
Marker A6: [320, 429], 2017-06-27 19:34:23.526896
Marker A5: [582, 433], 2017-06-27 19:34:23.527100
Marker A4: [104, 354], 2017-06-27 19:34:23.527226
Marker A3: [404, 339], 2017-06-27 19:34:23.527324
Marker A2: [260, 297], 2017-06-27 19:34:23.527421
Marker A1: [351, 205], 2017-06-27 19:34:23.527518
Marker A6: [316, 430], 2017-06-27 19:34:23.559588
Marker A5: [578, 433], 2017-06-27 19:34:23.559769
Marker A4: [99, 356], 2017-06-27 19:34:23.559888
Marker A3: [399, 340], 2017-06-27 19:34:23.559986
Marker A2: [255, 298], 2017-06-27 19:34:23.560080
Marker A1: [346, 206], 2017-06-27 19:34:23.560182
Marker A6: [318, 430], 2017-06-27 19:34:23.591019
Marker A5: [580, 432], 2017-06-27 19:34:23.591206
Marker A4: [101, 356], 2017-06-27 19:34:23.591325
Marker A3: [400, 339], 2017-06-27 19:34:23.591421
Marker A2: [256, 298], 2017-06-27 19:34:23.591516
Marker A1: [347, 205], 2017-06-27 19:34:23.591615
Marker A6: [319, 430], 2017-06-27 19:34:23.622671
Marker A5: [581, 432], 2017-06-27 19:34:23.622864
Marker A4: [102, 356], 2017-06-27 19:34:23.622987
Marker A3: [402, 340], 2017-06-27 19:34:23.623082
Marker A2: [257, 298], 2017-06-27 19:34:23.623179
Marker A1: [348, 205], 2017-06-27 19:34:23.623274
Marker A6: [316, 432], 2017-06-27 19:34:23.662085
Marker A5: [578, 433], 2017-06-27 19:34:23.662464
Marker A4: [99, 358], 2017-06-27 19:34:23.662595
Marker A3: [399, 341], 2017-06-27 19:34:23.662696
Marker A2: [254, 300], 2017-06-27 19:34:23.662792
Marker A1: [345, 207], 2017-06-27 19:34:23.662888
Marker A6: [314, 433], 2017-06-27 19:34:23.695161
Marker A5: [577, 434], 2017-06-27 19:34:23.695405
Marker A4: [97, 359], 2017-06-27 19:34:23.695534
Marker A3: [397, 342], 2017-06-27 19:34:23.695631
Marker A2: [252, 301], 2017-06-27 19:34:23.695726
Marker A1: [343, 208], 2017-06-27 19:34:23.695820
Marker A6: [315, 432], 2017-06-27 19:34:23.727778
Marker A5: [578, 432], 2017-06-27 19:34:23.727985
Marker A4: [98, 358], 2017-06-27 19:34:23.728101
Marker A3: [398, 341], 2017-06-27 19:34:23.728207
Marker A2: [253, 300], 2017-06-27 19:34:23.728300
Marker A1: [344, 207], 2017-06-27 19:34:23.728430
Marker A6: [314, 433], 2017-06-27 19:34:23.759032
Marker A5: [576, 435], 2017-06-27 19:34:23.760451
Marker A4: [97, 359], 2017-06-27 19:34:23.760601
Marker A3: [397, 342], 2017-06-27 19:34:23.760700
Marker A2: [252, 302], 2017-06-27 19:34:23.760797
Marker A1: [343, 208], 2017-06-27 19:34:23.760890
Marker A6: [313, 438], 2017-06-27 19:34:23.790631
Marker A5: [575, 439], 2017-06-27 19:34:23.790848
Marker A4: [96, 364], 2017-06-27 19:34:23.790969
Marker A3: [395, 347], 2017-06-27 19:34:23.791066
Marker A2: [251, 306], 2017-06-27 19:34:23.791164
Marker A1: [342, 213], 2017-06-27 19:34:23.791275
Marker A6: [314, 438], 2017-06-27 19:34:23.821643
Marker A5: [576, 438], 2017-06-27 19:34:23.821822
Marker A4: [97, 364], 2017-06-27 19:34:23.821939
Marker A3: [397, 346], 2017-06-27 19:34:23.822035
Marker A2: [252, 306], 2017-06-27 19:34:23.822131
Marker A1: [342, 213], 2017-06-27 19:34:23.822286
Marker A6: [314, 438], 2017-06-27 19:34:23.852129
Marker A5: [577, 438], 2017-06-27 19:34:23.852417
Marker A4: [97, 364], 2017-06-27 19:34:23.852539
Marker A3: [397, 346], 2017-06-27 19:34:23.852671
Marker A2: [252, 306], 2017-06-27 19:34:23.852768
Marker A1: [343, 213], 2017-06-27 19:34:23.852886
Marker A6: [317, 442], 2017-06-27 19:34:23.884299
Marker A5: [580, 443], 2017-06-27 19:34:23.884504
Marker A4: [100, 369], 2017-06-27 19:34:23.884660
Marker A3: [400, 351], 2017-06-27 19:34:23.884759
Marker A2: [255, 310], 2017-06-27 19:34:23.884872
Marker A1: [346, 216], 2017-06-27 19:34:23.884969
Marker A6: [313, 448], 2017-06-27 19:34:23.918443
Marker A5: [576, 449], 2017-06-27 19:34:23.918646
Marker A4: [97, 375], 2017-06-27 19:34:23.918770
Marker A3: [397, 357], 2017-06-27 19:34:23.918871
Marker A2: [252, 316], 2017-06-27 19:34:23.918967
Marker A1: [342, 223], 2017-06-27 19:34:23.919063
Marker A6: [314, 448], 2017-06-27 19:34:23.951638
Marker A5: [577, 448], 2017-06-27 19:34:23.951837
Marker A4: [98, 375], 2017-06-27 19:34:23.951960
Marker A3: [397, 356], 2017-06-27 19:34:23.952057
Marker A2: [253, 316], 2017-06-27 19:34:23.952155
Marker A1: [343, 223], 2017-06-27 19:34:23.952349
Marker A6: [316, 450], 2017-06-27 19:34:23.984521
Marker A5: [579, 451], 2017-06-27 19:34:23.984714
Marker A4: [99, 376], 2017-06-27 19:34:23.984833
Marker A3: [399, 358], 2017-06-27 19:34:23.984930
Marker A2: [254, 318], 2017-06-27 19:34:23.985025
Marker A1: [344, 224], 2017-06-27 19:34:23.985120
Marker A6: [313, 454], 2017-06-27 19:34:24.015230
Marker A5: [577, 454], 2017-06-27 19:34:24.015425
Marker A4: [97, 380], 2017-06-27 19:34:24.015544
Marker A3: [397, 362], 2017-06-27 19:34:24.015641
Marker A2: [252, 321], 2017-06-27 19:34:24.015737
Marker A1: [342, 228], 2017-06-27 19:34:24.015832
Marker A6: [315, 458], 2017-06-27 19:34:24.046955
Marker A5: [579, 459], 2017-06-27 19:34:24.047159
Marker A4: [99, 385], 2017-06-27 19:34:24.047278
Marker A3: [398, 366], 2017-06-27 19:34:24.047376
Marker A2: [254, 325], 2017-06-27 19:34:24.047474
Marker A1: [344, 232], 2017-06-27 19:34:24.047569
Marker A6: [314, 461], 2017-06-27 19:34:24.077971
Marker A5: [578, 462], 2017-06-27 19:34:24.078151
Marker A4: [97, 388], 2017-06-27 19:34:24.078269
Marker A3: [397, 369], 2017-06-27 19:34:24.078368
Marker A2: [252, 329], 2017-06-27 19:34:24.078463
Marker A1: [343, 236], 2017-06-27 19:34:24.078558
Marker A6: [319, 459], 2017-06-27 19:34:24.108495
Marker A5: [583, 460], 2017-06-27 19:34:24.108688
Marker A4: [102, 385], 2017-06-27 19:34:24.108810
Marker A3: [402, 368], 2017-06-27 19:34:24.108904
Marker A2: [257, 327], 2017-06-27 19:34:24.109006
Marker A1: [348, 234], 2017-06-27 19:34:24.109101
Marker A6: [325, 456], 2017-06-27 19:34:24.139714
Marker A5: [589, 458], 2017-06-27 19:34:24.139924
Marker A4: [109, 382], 2017-06-27 19:34:24.140040
Marker A3: [408, 365], 2017-06-27 19:34:24.140137
Marker A2: [263, 324], 2017-06-27 19:34:24.140232
Marker A1: [354, 231], 2017-06-27 19:34:24.140333
Marker A6: [325, 455], 2017-06-27 19:34:24.171000
Marker A5: [589, 458], 2017-06-27 19:34:24.171224
Marker A4: [109, 381], 2017-06-27 19:34:24.171351
Marker A3: [409, 364], 2017-06-27 19:34:24.171447
Marker A2: [264, 323], 2017-06-27 19:34:24.171543
Marker A1: [355, 230], 2017-06-27 19:34:24.171642
Marker A6: [325, 456], 2017-06-27 19:34:24.201598
Marker A5: [589, 457], 2017-06-27 19:34:24.201805
Marker A4: [109, 382], 2017-06-27 19:34:24.201929
Marker A3: [408, 365], 2017-06-27 19:34:24.202027
Marker A2: [264, 324], 2017-06-27 19:34:24.202122
Marker A1: [354, 231], 2017-06-27 19:34:24.202291
Marker A6: [323, 461], 2017-06-27 19:34:24.232387
Marker A5: [587, 461], 2017-06-27 19:34:24.232625
Marker A4: [105, 388], 2017-06-27 19:34:24.232748
Marker A3: [405, 369], 2017-06-27 19:34:24.232918
Marker A2: [260, 328], 2017-06-27 19:34:24.233011
Marker A1: [351, 235], 2017-06-27 19:34:24.233108
Marker A6: [323, 469], 2017-06-27 19:34:24.264044
Marker A5: [587, 468], 2017-06-27 19:34:24.264491
Marker A4: [105, 396], 2017-06-27 19:34:24.264647
Marker A3: [406, 377], 2017-06-27 19:34:24.264755
Marker A2: [261, 337], 2017-06-27 19:34:24.264857
Marker A1: [351, 243], 2017-06-27 19:34:24.264973
Marker A6: [324, 470], 2017-06-27 19:34:24.296309
Marker A5: [588, 469], 2017-06-27 19:34:24.296562
Marker A4: [107, 397], 2017-06-27 19:34:24.296686
Marker A3: [407, 378], 2017-06-27 19:34:24.296784
Marker A2: [262, 338], 2017-06-27 19:34:24.296878
Marker A1: [352, 245], 2017-06-27 19:34:24.296976
Marker A6: [327, 469], 2017-06-27 19:34:24.337902
Marker A5: [591, 468], 2017-06-27 19:34:24.338087
Marker A4: [110, 396], 2017-06-27 19:34:24.338200
Marker A3: [409, 377], 2017-06-27 19:34:24.338296
Marker A2: [265, 336], 2017-06-27 19:34:24.338390
Marker A1: [355, 243], 2017-06-27 19:34:24.338494
Marker A6: [328, 471], 2017-06-27 19:34:24.377604
Marker A5: [593, 470], 2017-06-27 19:34:24.377809
Marker A4: [111, 398], 2017-06-27 19:34:24.377945
Marker A3: [411, 380], 2017-06-27 19:34:24.378045
Marker A2: [266, 339], 2017-06-27 19:34:24.378142
Marker A1: [357, 246], 2017-06-27 19:34:24.378238
Marker A6: [326, 474], 2017-06-27 19:34:24.410645
Marker A5: [590, 472], 2017-06-27 19:34:24.410837
Marker A4: [109, 400], 2017-06-27 19:34:24.410962
Marker A3: [409, 382], 2017-06-27 19:34:24.411061
Marker A2: [264, 341], 2017-06-27 19:34:24.411155
Marker A1: [355, 248], 2017-06-27 19:34:24.411251
Marker A6: [326, 474], 2017-06-27 19:34:24.444480
Marker A5: [590, 472], 2017-06-27 19:34:24.444686
Marker A4: [109, 400], 2017-06-27 19:34:24.444807
Marker A3: [409, 382], 2017-06-27 19:34:24.444918
Marker A2: [265, 341], 2017-06-27 19:34:24.445014
Marker A1: [355, 248], 2017-06-27 19:34:24.445107
Marker A6: [328, 472], 2017-06-27 19:34:24.476865
Marker A5: [592, 471], 2017-06-27 19:34:24.477059
Marker A4: [111, 398], 2017-06-27 19:34:24.477177
Marker A3: [411, 381], 2017-06-27 19:34:24.477273
Marker A2: [266, 340], 2017-06-27 19:34:24.477368
Marker A1: [357, 247], 2017-06-27 19:34:24.477462
Marker A6: [329, 468], 2017-06-27 19:34:24.507479
Marker A5: [593, 469], 2017-06-27 19:34:24.507673
Marker A4: [112, 395], 2017-06-27 19:34:24.507793
Marker A3: [412, 377], 2017-06-27 19:34:24.507889
Marker A2: [267, 336], 2017-06-27 19:34:24.507984
Marker A1: [358, 243], 2017-06-27 19:34:24.508079
Marker A6: [323, 468], 2017-06-27 19:34:24.540987
Marker A5: [588, 468], 2017-06-27 19:34:24.541169
Marker A4: [106, 395], 2017-06-27 19:34:24.541289
Marker A3: [406, 377], 2017-06-27 19:34:24.541392
Marker A2: [261, 336], 2017-06-27 19:34:24.541488
Marker A1: [352, 243], 2017-06-27 19:34:24.541585
Marker A6: [324, 467], 2017-06-27 19:34:24.576910
Marker A5: [588, 468], 2017-06-27 19:34:24.577110
Marker A4: [107, 392], 2017-06-27 19:34:24.577229
Marker A3: [407, 375], 2017-06-27 19:34:24.577326
Marker A2: [262, 334], 2017-06-27 19:34:24.577420
Marker A1: [353, 241], 2017-06-27 19:34:24.577512
Marker A6: [329, 464], 2017-06-27 19:34:24.611464
Marker A5: [594, 467], 2017-06-27 19:34:24.611662
Marker A4: [113, 389], 2017-06-27 19:34:24.611784
Marker A3: [413, 373], 2017-06-27 19:34:24.611880
Marker A2: [268, 331], 2017-06-27 19:34:24.611978
Marker A1: [359, 239], 2017-06-27 19:34:24.612073
Marker A6: [331, 458], 2017-06-27 19:34:24.642928
Marker A5: [596, 462], 2017-06-27 19:34:24.643111
Marker A4: [115, 383], 2017-06-27 19:34:24.643228
Marker A3: [415, 368], 2017-06-27 19:34:24.643326
Marker A2: [270, 326], 2017-06-27 19:34:24.643419
Marker A1: [362, 234], 2017-06-27 19:34:24.643518
Marker A6: [329, 454], 2017-06-27 19:34:24.675016
Marker A5: [594, 459], 2017-06-27 19:34:24.675212
Marker A4: [113, 378], 2017-06-27 19:34:24.675326
Marker A3: [413, 364], 2017-06-27 19:34:24.675424
Marker A2: [269, 321], 2017-06-27 19:34:24.675680
Marker A1: [361, 230], 2017-06-27 19:34:24.675778
Marker A6: [328, 450], 2017-06-27 19:34:24.710612
Marker A5: [592, 455], 2017-06-27 19:34:24.710813
Marker A4: [113, 373], 2017-06-27 19:34:24.710933
Marker A3: [412, 360], 2017-06-27 19:34:24.711030
Marker A2: [268, 317], 2017-06-27 19:34:24.711124
Marker A1: [360, 225], 2017-06-27 19:34:24.711221
Marker A6: [325, 446], 2017-06-27 19:34:24.744421
Marker A5: [590, 451], 2017-06-27 19:34:24.744609
Marker A4: [110, 370], 2017-06-27 19:34:24.744725
Marker A3: [410, 356], 2017-06-27 19:34:24.744823
Marker A2: [265, 313], 2017-06-27 19:34:24.744919
Marker A1: [357, 221], 2017-06-27 19:34:24.745022
Marker A6: [319, 448], 2017-06-27 19:34:24.776936
Marker A5: [583, 452], 2017-06-27 19:34:24.777136
Marker A4: [104, 373], 2017-06-27 19:34:24.777250
Marker A3: [404, 358], 2017-06-27 19:34:24.777346
Marker A2: [260, 316], 2017-06-27 19:34:24.777443
Marker A1: [352, 223], 2017-06-27 19:34:24.777538
Marker A6: [315, 450], 2017-06-27 19:34:24.807960
Marker A5: [579, 454], 2017-06-27 19:34:24.808176
Marker A4: [99, 376], 2017-06-27 19:34:24.808298
Marker A3: [399, 360], 2017-06-27 19:34:24.808395
Marker A2: [254, 318], 2017-06-27 19:34:24.808491
Marker A1: [346, 226], 2017-06-27 19:34:24.808597
Marker A6: [312, 449], 2017-06-27 19:34:24.847105
Marker A5: [576, 451], 2017-06-27 19:34:24.847334
Marker A4: [95, 375], 2017-06-27 19:34:24.847455
Marker A3: [396, 358], 2017-06-27 19:34:24.847553
Marker A2: [251, 317], 2017-06-27 19:34:24.847654
Marker A1: [342, 225], 2017-06-27 19:34:24.847748
